director,title,casts,cover,detailLink,year,types,country,lang,time,moveiTime,cover,detail,summary,comments,imgList,movieUrl
大卫·芬奇 David Fincher,搏击俱乐部,爱德华·诺顿 Edward Norton / 布拉...,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910931622.jpg,https://movie.douban.com/subject/1292000/,1999,剧情 动作 悬疑 惊悚,美国,0,9.0,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910931622.jpg,https://movie.douban.com/subject/1292000/
朗·霍华德 Ron Howard,美丽心灵,罗素·克劳 Russell Crowe / 艾德·哈...,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1665997400.jpg,https://movie.douban.com/subject/1306029/,2001,传记 剧情,美国,0,9.1,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1665997400.jpg,https://movie.douban.com/subject/1306029/
马克·赫尔曼 Mark Herman,穿条纹睡衣的男孩,阿萨·巴特菲尔德 Asa Butterfield ...,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1473670352.jpg,https://movie.douban.com/subject/3008247/,2008,剧情 战争,英国 美国,0,9.2,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1473670352.jpg,https://movie.douban.com/subject/3008247/
岩井俊二 Shunji Iwai,情书,中山美穗 Miho Nakayama / 丰川悦司 Ets...,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2648230660.jpg,https://movie.douban.com/subject/1292220/,1995,剧情 爱情,日本,0,8.9,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2648230660.jpg,https://movie.douban.com/subject/1292220/
大卫·叶茨 David Yates,哈利·波特与死亡圣器(下),丹尼尔·雷德克里夫 Daniel Radcliffe...,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2913457020.jpg,https://movie.douban.com/subject/3011235/,2011,奇幻 冒险,美国 英国,0,9.0,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2913457020.jpg,https://movie.douban.com/subject/3011235/
盖·里奇 Guy Ritchie,两杆大烟枪,杰森·弗莱明 Jason Flemyng / 德克斯特...,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792443418.jpg,https://movie.douban.com/subject/1293350/,1998,剧情 喜剧 犯罪,英国,0,9.1,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792443418.jpg,https://movie.douban.com/subject/1293350/
弗洛里安·亨克尔·冯·多纳斯马尔克 Florian Henckel von Donnersmarck  &n...,窃听风暴,未知,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1808872109.jpg,https://movie.douban.com/subject/1900841/,2006,剧情 悬疑,德国,0,9.2,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1808872109.jpg,https://movie.douban.com/subject/1900841/
罗伯特·怀斯 Robert Wise,音乐之声,朱莉·安德鲁斯 Julie Andrews / 克...,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p453788577.jpg,https://movie.douban.com/subject/1294408/,1965,剧情 传记 爱情 歌舞,美国,0,9.1,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p453788577.jpg,https://movie.douban.com/subject/1294408/
周星驰 Stephen Chow,功夫,周星驰 Stephen Chow / 元秋 Qiu Yuen / ...,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2219011938.jpg,https://movie.douban.com/subject/1291543/,2004,动作 喜剧 犯罪 奇幻,中国大陆 中国香港,0,8.9,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2219011938.jpg,https://movie.douban.com/subject/1291543/
朱塞佩·托纳多雷 Giuseppe Tornatore,西西里的美丽传说,莫妮卡·贝鲁奇 Monica ...,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2441988159.jpg,https://movie.douban.com/subject/1292402/,2000,剧情 战争 情色,意大利 美国,0,8.9,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2441988159.jpg,https://movie.douban.com/subject/1292402/
